[Sun Mar 31 20:45:42.676139 2024] [php:warn] [pid 3452693] [client 10.30.8.20:53098] PHP Warning:  Undefined variable $request in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
[Sun Mar 31 20:45:42.676211 2024] [php:warn] [pid 3452693] [client 10.30.8.20:53098] PHP Warning:  Attempt to read property "method" on null in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
[Sun Mar 31 20:45:54.323357 2024] [php:warn] [pid 3452694] [client 10.30.8.20:35150] PHP Warning:  Undefined variable $request in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
[Sun Mar 31 20:45:54.323411 2024] [php:warn] [pid 3452694] [client 10.30.8.20:35150] PHP Warning:  Attempt to read property "method" on null in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
[Sun Mar 31 20:46:07.825752 2024] [php:warn] [pid 3453871] [client 10.30.8.20:42112] PHP Warning:  Undefined variable $request in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
[Sun Mar 31 20:46:07.825840 2024] [php:warn] [pid 3453871] [client 10.30.8.20:42112] PHP Warning:  Attempt to read property "method" on null in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
[Sun Mar 31 20:46:22.571218 2024] [php:warn] [pid 3453902] [client 10.30.8.20:35864] PHP Warning:  Undefined variable $request in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
[Sun Mar 31 20:46:22.571285 2024] [php:warn] [pid 3453902] [client 10.30.8.20:35864] PHP Warning:  Attempt to read property "method" on null in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
[Sun Mar 31 20:46:41.688804 2024] [php:warn] [pid 3453917] [client 10.30.8.20:60100] PHP Warning:  Undefined variable $request in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
[Sun Mar 31 20:46:41.688870 2024] [php:warn] [pid 3453917] [client 10.30.8.20:60100] PHP Warning:  Attempt to read property "method" on null in /srv/users/iravtvys/gzxkave-m4/app/Controller/Site.php on line 59, referer: http://gzxkave-m4.wsr.ru/
